2016-12-09 06:51:35.817 [JavaFX Application Thread] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
2016-12-09 06:51:35.875 [JavaFX Application Thread] DEBUG org.hibernate.boot.registry.classloading.internal.ClassLoaderServiceImpl - Incoming config yielded no classloaders; adding standard SE ones
2016-12-09 06:51:36.098 [JavaFX Application Thread] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Located and parsed 1 persistence units; checking each
2016-12-09 06:51:36.099 [JavaFX Application Thread] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Checking persistence-unit [name=energia_PU, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [energia_PU]
2016-12-09 06:51:36.102 [JavaFX Application Thread] DEBUG org.hibernate.jpa.boot.spi.ProviderChecker - Persistence-unit [energia_PU] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
2016-12-09 06:51:36.140 [JavaFX Application Thread] DEBUG org.hibernate.jpa.internal.util.LogHelper - PersistenceUnitInfo [
	name: energia_PU
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/C:/Users/adriang/Documents/NetBeansProjects/mvnjfx/target/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names [
		com.chortitzer.nisjfx.domain.TblIndUsiRegistroLecturas
		com.chortitzer.nisjfx.domain.NisUsuario]
	Mapping files names []
	Properties [
		javax.persistence.jdbc.driver: org.postgresql.Driver
		javax.persistence.jdbc.password: 123456789
		javax.persistence.jdbc.url: jdbc:postgresql://192.168.1.26:5432/industria_usi
		javax.persistence.jdbc.user: postgres]
2016-12-09 06:51:36.166 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2016-12-09 06:51:36.174 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2016-12-09 06:51:36.189 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2016-12-09 06:51:36.190 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.jpa.event.spi.JpaIntegrator].
2016-12-09 06:51:36.506 [JavaFX Application Thread] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.2.3.Final}
2016-12-09 06:51:36.523 [JavaFX Application Thread] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2016-12-09 06:51:36.554 [JavaFX Application Thread] INFO  org.hibernate.cfg.Environment - HHH000021: Bytecode provider name : javassist
2016-12-09 06:51:44.199 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.QueryTranslatorImpl - --- HQL AST ---
 \-[QUERY] Node: 'query'
    +-[SELECT_FROM] Node: 'SELECT_FROM'
    |  +-[FROM] Node: 'FROM'
    |  |  \-[RANGE] Node: 'RANGE'
    |  |     +-[DOT] Node: '.'
    |  |     |  +-[DOT] Node: '.'
    |  |     |  |  +-[DOT] Node: '.'
    |  |     |  |  |  +-[DOT] Node: '.'
    |  |     |  |  |  |  +-[IDENT] Node: 'com'
    |  |     |  |  |  |  \-[IDENT] Node: 'chortitzer'
    |  |     |  |  |  \-[IDENT] Node: 'nisjfx'
    |  |     |  |  \-[IDENT] Node: 'domain'
    |  |     |  \-[IDENT] Node: 'NisUsuario'
    |  |     \-[ALIAS] Node: 'n'
    |  \-[SELECT] Node: 'SELECT'
    |     \-[IDENT] Node: 'n'
    \-[WHERE] Node: 'WHERE'
       \-[EQ] Node: '='
          +-[DOT] Node: '.'
          |  +-[IDENT] Node: 'n'
          |  \-[IDENT] Node: 'xCoord2'
          \-[COLON] Node: ':'
             \-[IDENT] Node: 'xCoord2'

2016-12-09 06:51:44.199 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.ErrorCounter - throwQueryException() : no errors
2016-12-09 06:51:44.199 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.antlr.HqlSqlBaseWalker - select << begin [level=1, statement=select]
2016-12-09 06:51:44.199 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.tree.FromElement - FromClause{level=1} : com.chortitzer.nisjfx.domain.NisUsuario (n) -> nisusuario0_
2016-12-09 06:51:44.211 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.tree.FromReferenceNode - Resolved : n -> nisusuario0_.fid_1
2016-12-09 06:51:44.211 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.tree.FromReferenceNode - Resolved : n -> nisusuario0_.fid_1
2016-12-09 06:51:44.211 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.tree.DotNode - getDataType() : xCoord2 -> org.hibernate.type.DoubleType@50e9a5ea
2016-12-09 06:51:44.211 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.tree.FromReferenceNode - Resolved : n.xCoord2 -> nisusuario0_.x_coord
2016-12-09 06:51:44.211 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.antlr.HqlSqlBaseWalker - select : finishing up [level=1, statement=select]
2016-12-09 06:51:44.211 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.HqlSqlWalker - processQuery() :  ( SELECT ( {select clause} nisusuario0_.fid_1 ) ( FromClause{level=1} nis_usuario nisusuario0_ ) ( WHERE ( = ( nisusuario0_.x_coord nisusuario0_.fid_1 xCoord2 ) ? ) ) )
2016-12-09 06:51:44.212 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.util.JoinProcessor - Using FROM fragment [nis_usuario nisusuario0_]
2016-12-09 06:51:44.212 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.antlr.HqlSqlBaseWalker - select >> end [level=1, statement=select]
2016-12-09 06:51:44.212 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.QueryTranslatorImpl - --- SQL AST ---
 \-[SELECT] QueryNode: 'SELECT'  querySpaces (nis_usuario)
    +-[SELECT_CLAUSE] SelectClause: '{select clause}'
    |  +-[ALIAS_REF] IdentNode: 'nisusuario0_.fid_1 as fid_1_0_' {alias=n, className=com.chortitzer.nisjfx.domain.NisUsuario, tableAlias=nisusuario0_}
    |  \-[SQL_TOKEN] SqlFragment: 'nisusuario0_.CATEG as CATEG2_0_, nisusuario0_.categ_1 as categ_3_0_, nisusuario0_.categ as categ2_0_, nisusuario0_.DISTRITO as DISTRITO4_0_, nisusuario0_.distrito_1 as distrito5_0_, nisusuario0_.distrito as distrito4_0_, nisusuario0_.FASE as FASE6_0_, nisusuario0_.fase_1 as fase_7_0_, nisusuario0_.fase as fase6_0_, nisusuario0_.fid as fid8_0_, nisusuario0_.localida_1 as localida9_0_, nisusuario0_.LOCALIDAD as LOCALID10_0_, nisusuario0_.localidad as localid10_0_, nisusuario0_.NIS as NIS11_0_, nisusuario0_.nis_1 as nis_12_0_, nisusuario0_.nis as nis11_0_, nisusuario0_.nro_fase_1 as nro_fas13_0_, nisusuario0_.NRO_FASES as NRO_FAS14_0_, nisusuario0_.nro_fases as nro_fas14_0_, nisusuario0_.NRO_MED as NRO_MED15_0_, nisusuario0_.nro_med_1 as nro_med16_0_, nisusuario0_.nro_med as nro_med15_0_, nisusuario0_.NRSERIE as NRSERIE17_0_, nisusuario0_.nrserie_1 as nrserie18_0_, nisusuario0_.nrserie as nrserie17_0_, nisusuario0_.NUMANDE as NUMANDE19_0_, nisusuario0_.numande_1 as numande20_0_, nisusuario0_.numande as numande19_0_, nisusuario0_.OBS as OBS21_0_, nisusuario0_.obs_1 as obs_22_0_, nisusuario0_.obs as obs21_0_, nisusuario0_.TARIFA as TARIFA23_0_, nisusuario0_.tarifa_1 as tarifa_24_0_, nisusuario0_.tarifa as tarifa23_0_, nisusuario0_.the_geom as the_geo25_0_, nisusuario0_.tipo_aco_1 as tipo_ac26_0_, nisusuario0_.TIPO_ACOM as TIPO_AC27_0_, nisusuario0_.tipo_acom as tipo_ac27_0_, nisusuario0_.USUARIO as USUARIO28_0_, nisusuario0_.usuario_1 as usuario29_0_, nisusuario0_.usuario as usuario28_0_, nisusuario0_.X_COORD as X_COORD30_0_, nisusuario0_.x_coord_1 as x_coord31_0_, nisusuario0_.x_coord as x_coord30_0_, nisusuario0_.Y_COORD as Y_COORD32_0_, nisusuario0_.y_coord_1 as y_coord33_0_, nisusuario0_.y_coord as y_coord32_0_, nisusuario0_.zonapd_n_1 as zonapd_34_0_, nisusuario0_.ZONAPD_NIS as ZONAPD_35_0_, nisusuario0_.zonapd_nis as zonapd_35_0_'
    +-[FROM] FromClause: 'FROM' FromClause{level=1, fromElementCounter=1, fromElements=1, fromElementByClassAlias=[n], fromElementByTableAlias=[nisusuario0_], fromElementsByPath=[], collectionJoinFromElementsByPath=[], impliedElements=[]}
    |  \-[FROM_FRAGMENT] FromElement: 'nis_usuario nisusuario0_' FromElement{explicit,not a collection join,not a fetch join,fetch non-lazy properties,classAlias=n,role=null,tableName=nis_usuario,tableAlias=nisusuario0_,origin=null,columns={,className=com.chortitzer.nisjfx.domain.NisUsuario}}
    \-[WHERE] SqlNode: 'WHERE'
       \-[EQ] BinaryLogicOperatorNode: '='
          +-[DOT] DotNode: 'nisusuario0_.x_coord' {propertyName=xCoord2,dereferenceType=PRIMITIVE,getPropertyPath=xCoord2,path=n.xCoord2,tableAlias=nisusuario0_,className=com.chortitzer.nisjfx.domain.NisUsuario,classAlias=n}
          |  +-[ALIAS_REF] IdentNode: 'nisusuario0_.fid_1' {alias=n, className=com.chortitzer.nisjfx.domain.NisUsuario, tableAlias=nisusuario0_}
          |  \-[IDENT] IdentNode: 'xCoord2' {originalText=xCoord2}
          \-[NAMED_PARAM] ParameterNode: '?' {name=xCoord2, expectedType=org.hibernate.type.DoubleType@50e9a5ea}

2016-12-09 06:51:44.213 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.ErrorCounter - throwQueryException() : no errors
2016-12-09 06:51:44.213 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.QueryTranslatorImpl - HQL: SELECT n FROM com.chortitzer.nisjfx.domain.NisUsuario n WHERE n.xCoord2 = :xCoord2
2016-12-09 06:51:44.213 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.QueryTranslatorImpl - SQL: select nisusuario0_.fid_1 as fid_1_0_, nisusuario0_.CATEG as CATEG2_0_, nisusuario0_.categ_1 as categ_3_0_, nisusuario0_.categ as categ2_0_, nisusuario0_.DISTRITO as DISTRITO4_0_, nisusuario0_.distrito_1 as distrito5_0_, nisusuario0_.distrito as distrito4_0_, nisusuario0_.FASE as FASE6_0_, nisusuario0_.fase_1 as fase_7_0_, nisusuario0_.fase as fase6_0_, nisusuario0_.fid as fid8_0_, nisusuario0_.localida_1 as localida9_0_, nisusuario0_.LOCALIDAD as LOCALID10_0_, nisusuario0_.localidad as localid10_0_, nisusuario0_.NIS as NIS11_0_, nisusuario0_.nis_1 as nis_12_0_, nisusuario0_.nis as nis11_0_, nisusuario0_.nro_fase_1 as nro_fas13_0_, nisusuario0_.NRO_FASES as NRO_FAS14_0_, nisusuario0_.nro_fases as nro_fas14_0_, nisusuario0_.NRO_MED as NRO_MED15_0_, nisusuario0_.nro_med_1 as nro_med16_0_, nisusuario0_.nro_med as nro_med15_0_, nisusuario0_.NRSERIE as NRSERIE17_0_, nisusuario0_.nrserie_1 as nrserie18_0_, nisusuario0_.nrserie as nrserie17_0_, nisusuario0_.NUMANDE as NUMANDE19_0_, nisusuario0_.numande_1 as numande20_0_, nisusuario0_.numande as numande19_0_, nisusuario0_.OBS as OBS21_0_, nisusuario0_.obs_1 as obs_22_0_, nisusuario0_.obs as obs21_0_, nisusuario0_.TARIFA as TARIFA23_0_, nisusuario0_.tarifa_1 as tarifa_24_0_, nisusuario0_.tarifa as tarifa23_0_, nisusuario0_.the_geom as the_geo25_0_, nisusuario0_.tipo_aco_1 as tipo_ac26_0_, nisusuario0_.TIPO_ACOM as TIPO_AC27_0_, nisusuario0_.tipo_acom as tipo_ac27_0_, nisusuario0_.USUARIO as USUARIO28_0_, nisusuario0_.usuario_1 as usuario29_0_, nisusuario0_.usuario as usuario28_0_, nisusuario0_.X_COORD as X_COORD30_0_, nisusuario0_.x_coord_1 as x_coord31_0_, nisusuario0_.x_coord as x_coord30_0_, nisusuario0_.Y_COORD as Y_COORD32_0_, nisusuario0_.y_coord_1 as y_coord33_0_, nisusuario0_.y_coord as y_coord32_0_, nisusuario0_.zonapd_n_1 as zonapd_34_0_, nisusuario0_.ZONAPD_NIS as ZONAPD_35_0_, nisusuario0_.zonapd_nis as zonapd_35_0_ from nis_usuario nisusuario0_ where nisusuario0_.x_coord=?
2016-12-09 06:51:44.213 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.ErrorCounter - throwQueryException() : no errors
2016-12-09 06:51:44.213 [JavaFX Application Thread] DEBUG org.hibernate.query.spi.NamedQueryRepository - Checking named query: NisUsuario.findByXCoord1
2016-12-09 06:51:44.214 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.QueryTranslatorImpl - parse() - HQL: SELECT n FROM com.chortitzer.nisjfx.domain.NisUsuario n WHERE n.xCoord1 = :xCoord1
2016-12-09 06:51:44.216 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.QueryTranslatorImpl - --- HQL AST ---
 \-[QUERY] Node: 'query'
    +-[SELECT_FROM] Node: 'SELECT_FROM'
    |  +-[FROM] Node: 'FROM'
    |  |  \-[RANGE] Node: 'RANGE'
    |  |     +-[DOT] Node: '.'
    |  |     |  +-[DOT] Node: '.'
    |  |     |  |  +-[DOT] Node: '.'
    |  |     |  |  |  +-[DOT] Node: '.'
    |  |     |  |  |  |  +-[IDENT] Node: 'com'
    |  |     |  |  |  |  \-[IDENT] Node: 'chortitzer'
    |  |     |  |  |  \-[IDENT] Node: 'nisjfx'
    |  |     |  |  \-[IDENT] Node: 'domain'
    |  |     |  \-[IDENT] Node: 'NisUsuario'
    |  |     \-[ALIAS] Node: 'n'
    |  \-[SELECT] Node: 'SELECT'
    |     \-[IDENT] Node: 'n'
    \-[WHERE] Node: 'WHERE'
       \-[EQ] Node: '='
          +-[DOT] Node: '.'
          |  +-[IDENT] Node: 'n'
          |  \-[IDENT] Node: 'xCoord1'
          \-[COLON] Node: ':'
             \-[IDENT] Node: 'xCoord1'

2016-12-09 06:51:44.216 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.ErrorCounter - throwQueryException() : no errors
2016-12-09 06:51:44.216 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.antlr.HqlSqlBaseWalker - select << begin [level=1, statement=select]
2016-12-09 06:51:44.216 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.tree.FromElement - FromClause{level=1} : com.chortitzer.nisjfx.domain.NisUsuario (n) -> nisusuario0_
2016-12-09 06:51:44.225 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.tree.FromReferenceNode - Resolved : n -> nisusuario0_.fid_1
2016-12-09 06:51:44.225 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.tree.FromReferenceNode - Resolved : n -> nisusuario0_.fid_1
2016-12-09 06:51:44.225 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.tree.DotNode - getDataType() : xCoord1 -> org.hibernate.type.DoubleType@50e9a5ea
2016-12-09 06:51:44.226 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.tree.FromReferenceNode - Resolved : n.xCoord1 -> nisusuario0_.x_coord_1
2016-12-09 06:51:44.226 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.antlr.HqlSqlBaseWalker - select : finishing up [level=1, statement=select]
2016-12-09 06:51:44.226 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.HqlSqlWalker - processQuery() :  ( SELECT ( {select clause} nisusuario0_.fid_1 ) ( FromClause{level=1} nis_usuario nisusuario0_ ) ( WHERE ( = ( nisusuario0_.x_coord_1 nisusuario0_.fid_1 xCoord1 ) ? ) ) )
2016-12-09 06:51:44.226 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.util.JoinProcessor - Using FROM fragment [nis_usuario nisusuario0_]
2016-12-09 06:51:44.226 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.antlr.HqlSqlBaseWalker - select >> end [level=1, statement=select]
2016-12-09 06:51:44.227 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.QueryTranslatorImpl - --- SQL AST ---
 \-[SELECT] QueryNode: 'SELECT'  querySpaces (nis_usuario)
    +-[SELECT_CLAUSE] SelectClause: '{select clause}'
    |  +-[ALIAS_REF] IdentNode: 'nisusuario0_.fid_1 as fid_1_0_' {alias=n, className=com.chortitzer.nisjfx.domain.NisUsuario, tableAlias=nisusuario0_}
    |  \-[SQL_TOKEN] SqlFragment: 'nisusuario0_.CATEG as CATEG2_0_, nisusuario0_.categ_1 as categ_3_0_, nisusuario0_.categ as categ2_0_, nisusuario0_.DISTRITO as DISTRITO4_0_, nisusuario0_.distrito_1 as distrito5_0_, nisusuario0_.distrito as distrito4_0_, nisusuario0_.FASE as FASE6_0_, nisusuario0_.fase_1 as fase_7_0_, nisusuario0_.fase as fase6_0_, nisusuario0_.fid as fid8_0_, nisusuario0_.localida_1 as localida9_0_, nisusuario0_.LOCALIDAD as LOCALID10_0_, nisusuario0_.localidad as localid10_0_, nisusuario0_.NIS as NIS11_0_, nisusuario0_.nis_1 as nis_12_0_, nisusuario0_.nis as nis11_0_, nisusuario0_.nro_fase_1 as nro_fas13_0_, nisusuario0_.NRO_FASES as NRO_FAS14_0_, nisusuario0_.nro_fases as nro_fas14_0_, nisusuario0_.NRO_MED as NRO_MED15_0_, nisusuario0_.nro_med_1 as nro_med16_0_, nisusuario0_.nro_med as nro_med15_0_, nisusuario0_.NRSERIE as NRSERIE17_0_, nisusuario0_.nrserie_1 as nrserie18_0_, nisusuario0_.nrserie as nrserie17_0_, nisusuario0_.NUMANDE as NUMANDE19_0_, nisusuario0_.numande_1 as numande20_0_, nisusuario0_.numande as numande19_0_, nisusuario0_.OBS as OBS21_0_, nisusuario0_.obs_1 as obs_22_0_, nisusuario0_.obs as obs21_0_, nisusuario0_.TARIFA as TARIFA23_0_, nisusuario0_.tarifa_1 as tarifa_24_0_, nisusuario0_.tarifa as tarifa23_0_, nisusuario0_.the_geom as the_geo25_0_, nisusuario0_.tipo_aco_1 as tipo_ac26_0_, nisusuario0_.TIPO_ACOM as TIPO_AC27_0_, nisusuario0_.tipo_acom as tipo_ac27_0_, nisusuario0_.USUARIO as USUARIO28_0_, nisusuario0_.usuario_1 as usuario29_0_, nisusuario0_.usuario as usuario28_0_, nisusuario0_.X_COORD as X_COORD30_0_, nisusuario0_.x_coord_1 as x_coord31_0_, nisusuario0_.x_coord as x_coord30_0_, nisusuario0_.Y_COORD as Y_COORD32_0_, nisusuario0_.y_coord_1 as y_coord33_0_, nisusuario0_.y_coord as y_coord32_0_, nisusuario0_.zonapd_n_1 as zonapd_34_0_, nisusuario0_.ZONAPD_NIS as ZONAPD_35_0_, nisusuario0_.zonapd_nis as zonapd_35_0_'
    +-[FROM] FromClause: 'FROM' FromClause{level=1, fromElementCounter=1, fromElements=1, fromElementByClassAlias=[n], fromElementByTableAlias=[nisusuario0_], fromElementsByPath=[], collectionJoinFromElementsByPath=[], impliedElements=[]}
    |  \-[FROM_FRAGMENT] FromElement: 'nis_usuario nisusuario0_' FromElement{explicit,not a collection join,not a fetch join,fetch non-lazy properties,classAlias=n,role=null,tableName=nis_usuario,tableAlias=nisusuario0_,origin=null,columns={,className=com.chortitzer.nisjfx.domain.NisUsuario}}
    \-[WHERE] SqlNode: 'WHERE'
       \-[EQ] BinaryLogicOperatorNode: '='
          +-[DOT] DotNode: 'nisusuario0_.x_coord_1' {propertyName=xCoord1,dereferenceType=PRIMITIVE,getPropertyPath=xCoord1,path=n.xCoord1,tableAlias=nisusuario0_,className=com.chortitzer.nisjfx.domain.NisUsuario,classAlias=n}
          |  +-[ALIAS_REF] IdentNode: 'nisusuario0_.fid_1' {alias=n, className=com.chortitzer.nisjfx.domain.NisUsuario, tableAlias=nisusuario0_}
          |  \-[IDENT] IdentNode: 'xCoord1' {originalText=xCoord1}
          \-[NAMED_PARAM] ParameterNode: '?' {name=xCoord1, expectedType=org.hibernate.type.DoubleType@50e9a5ea}

2016-12-09 06:51:44.232 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.ErrorCounter - throwQueryException() : no errors
2016-12-09 06:51:44.232 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.QueryTranslatorImpl - HQL: SELECT n FROM com.chortitzer.nisjfx.domain.NisUsuario n WHERE n.xCoord1 = :xCoord1
2016-12-09 06:51:44.232 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.QueryTranslatorImpl - SQL: select nisusuario0_.fid_1 as fid_1_0_, nisusuario0_.CATEG as CATEG2_0_, nisusuario0_.categ_1 as categ_3_0_, nisusuario0_.categ as categ2_0_, nisusuario0_.DISTRITO as DISTRITO4_0_, nisusuario0_.distrito_1 as distrito5_0_, nisusuario0_.distrito as distrito4_0_, nisusuario0_.FASE as FASE6_0_, nisusuario0_.fase_1 as fase_7_0_, nisusuario0_.fase as fase6_0_, nisusuario0_.fid as fid8_0_, nisusuario0_.localida_1 as localida9_0_, nisusuario0_.LOCALIDAD as LOCALID10_0_, nisusuario0_.localidad as localid10_0_, nisusuario0_.NIS as NIS11_0_, nisusuario0_.nis_1 as nis_12_0_, nisusuario0_.nis as nis11_0_, nisusuario0_.nro_fase_1 as nro_fas13_0_, nisusuario0_.NRO_FASES as NRO_FAS14_0_, nisusuario0_.nro_fases as nro_fas14_0_, nisusuario0_.NRO_MED as NRO_MED15_0_, nisusuario0_.nro_med_1 as nro_med16_0_, nisusuario0_.nro_med as nro_med15_0_, nisusuario0_.NRSERIE as NRSERIE17_0_, nisusuario0_.nrserie_1 as nrserie18_0_, nisusuario0_.nrserie as nrserie17_0_, nisusuario0_.NUMANDE as NUMANDE19_0_, nisusuario0_.numande_1 as numande20_0_, nisusuario0_.numande as numande19_0_, nisusuario0_.OBS as OBS21_0_, nisusuario0_.obs_1 as obs_22_0_, nisusuario0_.obs as obs21_0_, nisusuario0_.TARIFA as TARIFA23_0_, nisusuario0_.tarifa_1 as tarifa_24_0_, nisusuario0_.tarifa as tarifa23_0_, nisusuario0_.the_geom as the_geo25_0_, nisusuario0_.tipo_aco_1 as tipo_ac26_0_, nisusuario0_.TIPO_ACOM as TIPO_AC27_0_, nisusuario0_.tipo_acom as tipo_ac27_0_, nisusuario0_.USUARIO as USUARIO28_0_, nisusuario0_.usuario_1 as usuario29_0_, nisusuario0_.usuario as usuario28_0_, nisusuario0_.X_COORD as X_COORD30_0_, nisusuario0_.x_coord_1 as x_coord31_0_, nisusuario0_.x_coord as x_coord30_0_, nisusuario0_.Y_COORD as Y_COORD32_0_, nisusuario0_.y_coord_1 as y_coord33_0_, nisusuario0_.y_coord as y_coord32_0_, nisusuario0_.zonapd_n_1 as zonapd_34_0_, nisusuario0_.ZONAPD_NIS as ZONAPD_35_0_, nisusuario0_.zonapd_nis as zonapd_35_0_ from nis_usuario nisusuario0_ where nisusuario0_.x_coord_1=?
2016-12-09 06:51:44.232 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.ErrorCounter - throwQueryException() : no errors
2016-12-09 06:51:44.232 [JavaFX Application Thread] DEBUG org.hibernate.query.spi.NamedQueryRepository - Checking named query: NisUsuario.findByZonapdNis1
2016-12-09 06:51:44.233 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.QueryTranslatorImpl - parse() - HQL: SELECT n FROM com.chortitzer.nisjfx.domain.NisUsuario n WHERE n.zonapdNis1 = :zonapdNis1
2016-12-09 06:51:44.235 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.QueryTranslatorImpl - --- HQL AST ---
 \-[QUERY] Node: 'query'
    +-[SELECT_FROM] Node: 'SELECT_FROM'
    |  +-[FROM] Node: 'FROM'
    |  |  \-[RANGE] Node: 'RANGE'
    |  |     +-[DOT] Node: '.'
    |  |     |  +-[DOT] Node: '.'
    |  |     |  |  +-[DOT] Node: '.'
    |  |     |  |  |  +-[DOT] Node: '.'
    |  |     |  |  |  |  +-[IDENT] Node: 'com'
    |  |     |  |  |  |  \-[IDENT] Node: 'chortitzer'
    |  |     |  |  |  \-[IDENT] Node: 'nisjfx'
    |  |     |  |  \-[IDENT] Node: 'domain'
    |  |     |  \-[IDENT] Node: 'NisUsuario'
    |  |     \-[ALIAS] Node: 'n'
    |  \-[SELECT] Node: 'SELECT'
    |     \-[IDENT] Node: 'n'
    \-[WHERE] Node: 'WHERE'
       \-[EQ] Node: '='
          +-[DOT] Node: '.'
          |  +-[IDENT] Node: 'n'
          |  \-[IDENT] Node: 'zonapdNis1'
          \-[COLON] Node: ':'
             \-[IDENT] Node: 'zonapdNis1'

2016-12-09 06:51:44.236 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.ErrorCounter - throwQueryException() : no errors
2016-12-09 06:51:44.236 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.antlr.HqlSqlBaseWalker - select << begin [level=1, statement=select]
2016-12-09 06:51:44.236 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.tree.FromElement - FromClause{level=1} : com.chortitzer.nisjfx.domain.NisUsuario (n) -> nisusuario0_
2016-12-09 06:51:44.237 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.tree.FromReferenceNode - Resolved : n -> nisusuario0_.fid_1
2016-12-09 06:51:44.238 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.tree.FromReferenceNode - Resolved : n -> nisusuario0_.fid_1
2016-12-09 06:51:44.238 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.tree.DotNode - getDataType() : zonapdNis1 -> org.hibernate.type.StringType@6d555b8a
2016-12-09 06:51:44.238 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.tree.FromReferenceNode - Resolved : n.zonapdNis1 -> nisusuario0_.zonapd_nis
2016-12-09 06:51:44.238 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.antlr.HqlSqlBaseWalker - select : finishing up [level=1, statement=select]
2016-12-09 06:51:44.238 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.HqlSqlWalker - processQuery() :  ( SELECT ( {select clause} nisusuario0_.fid_1 ) ( FromClause{level=1} nis_usuario nisusuario0_ ) ( WHERE ( = ( nisusuario0_.zonapd_nis nisusuario0_.fid_1 zonapdNis1 ) ? ) ) )
2016-12-09 06:51:44.238 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.util.JoinProcessor - Using FROM fragment [nis_usuario nisusuario0_]
2016-12-09 06:51:44.239 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.antlr.HqlSqlBaseWalker - select >> end [level=1, statement=select]
2016-12-09 06:51:44.239 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.QueryTranslatorImpl - --- SQL AST ---
 \-[SELECT] QueryNode: 'SELECT'  querySpaces (nis_usuario)
    +-[SELECT_CLAUSE] SelectClause: '{select clause}'
